nuts3_id,corr_PV,corr_Wind_On,corr_Wind_Off,corr_RE_Agg,corr_Price
DE944,0.3773858074935874,-0.23904712468211947,-0.23273624222352482,0.09364494073725806,0.2723004807807967
DE945,0.3773752763815306,-0.23904045380479697,-0.23273702642283592,0.09364131417341322,0.27230478158526805
DE946,0.17992025227990022,-0.09295375099894007,-0.10557919869332415,0.06113198017315482,-0.09498918516857036
DE947,0.18106940100558977,-0.09368687990237928,-0.10628987160268938,0.06141294175644036,-0.09411152884503166
DE948,0.17992028209173347,-0.09295376002284943,-0.10557920884650149,0.06113199610127161,-0.09498919922137462
DE949,0.18142996071782208,-0.09391166082856545,-0.10650900628176932,0.061505562685590424,-0.09386164142077179
DE94A,0.17992334947056313,-0.09295478969947833,-0.10558036542029096,0.06113354359682171,-0.0949905993023009
DE94B,0.37738625335287435,-0.23904740071496114,-0.2327361380690477,0.09364510894475066,0.27230100615335545
DE94C,0.1800788620531358,-0.09305432093625982,-0.10567679125777885,0.06117129252594161,-0.09487066285952346
DE94D,0.19225538477595994,-0.09922309539066512,-0.11319376835914394,0.06534822901872428,-0.09925634489663966
DE94E,0.37738588219515756,-0.2390469889352083,-0.23273614142441726,0.09364511682805013,0.272300895755426
DE94F,0.18187421210564614,-0.09401884923809994,-0.1070790300784385,0.061705053421934414,-0.09458703409711208
DE94G,0.17992038421842185,-0.09295379461616804,-0.1055792477785481,0.061132047332397146,-0.09498924573033593
DE94H,0.17992604876658688,-0.09295575118155641,-0.10558142942671421,0.0611348574929959,-0.09499180515467036
DEA11,0.2249392418561491,-0.0503317017918352,-0.09715636382329637,0.13061990303565033,0.12066279334347521
DEA12,0.3773859675050047,-0.23904711714462062,-0.23273625118017208,0.09364507449013072,0.2723008716735121
DEA13,0.37738627654738743,-0.23904706794173758,-0.23273598915853047,0.09364539765645312,0.27230063396841225
DEA14,-0.12288897304089429,-0.06979600812913835,0.04062708162618501,-0.14596084816885657,0.47824458521119656
DEA15,-0.20784908719737433,-0.5568239165252258,-0.3378556372486335,-0.6320970797778356,0.42972279888508735
DEA16,0.3773851124649103,-0.23904634595061205,-0.23273660453283496,0.09364491164467532,0.27230061184616017
DEA17,-0.4409439694180671,-0.44333133091108023,-0.2258421293714969,-0.7199377227310321,0.4909349749437381
DEA18,0.37738614016503785,-0.2390471064424473,-0.2327352464230737,0.09364536198582983,0.27230050657584004
DEA19,-0.3443795630246724,-0.3598658418601362,-0.23317711451184708,-0.5803847826158092,0.23250237964119566
DEA1A,-0.40832808366541495,-0.42559576178048697,-0.23881958631017286,-0.6820947960910468,0.4377818990682395
DEA1B,-0.3368476817889999,-0.5215419934263378,-0.24372668869348113,-0.6968504993855199,0.6208096033655586
DEA1C,0.37738589901732217,-0.23904746918002487,-0.23273625898637132,0.09364475438383855,0.2723009778523282
DEA1D,-0.3552334977315999,-0.4859564980384323,-0.22250680194401645,-0.6821077805931108,0.6436119714144459
DEA1E,-0.25648678871189,-0.5674653109000843,-0.3171031902903748,-0.6764965225969747,0.5297606697452619
DEA1F,-0.37149560980852847,-0.3152984150912497,-0.0862818822348561,-0.548473971382841,0.6902780174601574
DEA22,-0.3937235338386616,-0.38114992866263797,-0.19687225954043555,-0.6311604288109581,0.3898534182733306
DEA23,0.34729781207393806,-0.17047500011795813,-0.21137328878845338,0.12365241099191777,0.20660042758235458
DEA24,-0.37149572577033696,-0.31529841548443077,-0.08628183890575963,-0.5484740593889569,0.6902781054112359
DEA26,0.37738602340859995,-0.23904725514311856,-0.23273634983486605,0.09364500259415152,0.27230101328242073
DEA27,0.37738592128766957,-0.23904711323888247,-0.23273629523249945,0.09364503391897575,0.27230087595973895
DEA28,0.377385922405013,-0.2390475418122302,-0.23273671917566985,0.09364465481774445,0.2723010325046689
DEA29,-0.1953251903942365,-0.5595932922786571,-0.34208392768504825,-0.6246354684811708,0.43441171959420627
DEA2A,-0.29214026065982035,-0.3268458297998856,-0.11304335948651917,-0.4966968334617385,0.6801478882351556
DEA2B,-0.31107189607512375,-0.32462257120318205,-0.10696305854007133,-0.5094896640417774,0.6834899577202805
DEA2C,-0.31220979983818636,-0.3244789162336196,-0.10659216327069662,-0.5102503253654758,0.6836736600577855
DEA2D,0.3773858990042172,-0.23904712366716524,-0.23273640420839822,0.09364499292107586,0.27230091923888655
DEA31,-0.37335873317669,-0.47439878980190464,-0.2548251905096842,-0.6926043249835803,0.5557352048202279
DEA32,-0.37335872088673794,-0.47439915133376676,-0.25482600551342693,-0.6926046992932096,0.55573503103704
DEA33,-0.3098845876850975,-0.3398891099028732,-0.17499357676567961,-0.5294359755050472,0.3265259893669377
DEA34,0.37738583352543026,-0.23904703149790457,-0.23273658101794106,0.09364498439797089,0.2723008983496219
DEA35,0.37738519173372126,-0.23904648886796495,-0.23273783223144942,0.09364469774770447,0.2723024357622104
DEA36,-0.35969954247202,-0.4772611924039374,-0.25929884298021993,-0.6843287658108796,0.5588702553823944
DEA37,0.37738610707065606,-0.2390473904988065,-0.23273659412635206,0.0936449348395333,0.2723009608060953
DEA38,0.37738570645547287,-0.23904684494286355,-0.23273579926780139,0.093645130241057,0.2723008825533629
DEA41,0.3773860618106746,-0.2390474811408345,-0.23273639646356734,0.09364485788766322,0.2723008148050151
DEA42,0.37738584736740544,-0.23904691544845455,-0.2327361439375106,0.09364514336016219,0.2723007204594784
DEA43,0.3773860702901278,-0.23904720546640476,-0.23273588104392032,0.09364514297199125,0.2723007834638219
DEA44,0.11070683173841656,-0.14504117051368418,-0.14673911888376828,-0.03956219961527326,0.009609713847412233
DEA45,0.37738580690028833,-0.23904800807489407,-0.23273660066372576,0.09364422874136334,0.2723016029661133
DEA46,0.3773856356423857,-0.23904781565769329,-0.232736577537137,0.09364423762369646,0.2723010395985644
DEA47,-0.016183947341755732,-0.06187796107520846,-0.072868492788679,-0.0695721776358177,0.013533660545131446
DEA51,-0.4048634032354749,-0.4393870089481751,-0.24661287399165313,-0.6907078451919765,0.46563139652745666
DEA52,-0.40310841906676026,-0.45981784539156495,-0.23366240546314712,-0.7027873632762254,0.5350960068741109
DEA53,0.23039124111254342,0.2011555290905901,0.2354861426612857,0.36969254452169625,-0.2424921725149819
DEA54,0.3773863245454251,-0.2390474149601533,-0.23273662845657322,0.0936450875481953,0.2723007706066922
DEA55,0.377385319306747,-0.239046257600656,-0.23273540058821415,0.09364531266124619,0.27230091367350473
DEA56,0.03948770460391487,-0.2590848803676765,-0.20005664416900132,-0.18997212914114536,0.21704626002363817
DEA57,0.3773857727829061,-0.2390470610284858,-0.23273621570217104,0.09364496404229236,0.27230097293328615
DEA58,0.3028897388843813,-0.0576126848516941,-0.06619738157229707,0.19249352131761435,0.1352841657238957
DEA59,0.3773861017784931,-0.23904705719335131,-0.2327363752548417,0.09364521066215106,0.27230096329431946
DEA5A,0.37738583482448373,-0.2390471223923654,-0.23273624811876698,0.09364496372587489,0.2723009314534415
DEA5B,0.37738596338799435,-0.23904705138466212,-0.23273619642692236,0.09364512803586109,0.2723007945687119
DEA5C,0.37738575650338474,-0.23904725140076286,-0.23273635432195,0.09364478900330327,0.27230105009419864
DEB11,0.14518574290548147,-0.08664368640812435,-0.09391602111037316,0.03940206542157699,-0.02172983691533508
DEB12,0.37738806220488624,-0.23904947029280646,-0.23273592763777218,0.0936450505503107,0.27229966922173016
DEB13,0.10499021455864774,-0.5667519446527786,-0.3653562911095015,-0.39045925328263714,0.36677948016691353
DEB14,0.5264342975487171,-0.31502803106159094,-0.2301205380628469,0.15759634582296245,-0.020596624460368185
DEB15,0.37738533268047464,-0.23904414254561693,-0.2327329638993838,0.09364724680060031,0.2723006520048455
DEB17,0.025325284457630066,-0.5478088367728757,-0.3500185808100713,-0.4385383541561639,0.3827969416444451
