,Price_Price,Reg_Price,Reg_PV,Reg_Wind_On,Reg_Wind_Off,Reg_RE_Agg,Reg_Wind_Comb
2018-10-25 11:00:00,93.05,93.05,16357.25,5164.0,2438.0,23959.25,7602.0
2018-10-25 12:00:00,83.96,83.96,19535.0,4473.75,2277.75,26286.5,6751.5
2018-10-25 13:00:00,79.15,79.15,19467.5,4688.25,1868.75,26024.5,6557.0
2018-10-25 14:00:00,81.51,81.51,16932.0,5451.75,1675.5,24059.25,7127.25
2018-10-25 15:00:00,95.7,95.7,12818.75,6487.0,1875.25,21181.0,8362.25
2018-10-25 16:00:00,116.17,116.17,6676.75,7106.0,2371.75,16154.5,9477.75
2018-10-25 17:00:00,129.9,129.9,1359.75,8345.0,2360.0,12064.75,10705.0
2018-10-25 18:00:00,141.53,141.53,49.0,11660.0,3378.5,15087.5,15038.5
2018-10-25 19:00:00,114.19,114.19,25.5,14687.75,3331.5,18044.75,18019.25
2018-10-25 20:00:00,96.61,96.61,17.75,15853.75,4408.0,20279.5,20261.75
2018-10-25 21:00:00,93.64,93.64,17.5,15375.75,4412.75,19806.0,19788.5
2018-10-25 22:00:00,89.9,89.9,18.0,14076.5,3725.75,17820.25,17802.25
2018-10-25 23:00:00,83.61,83.61,17.5,13156.0,3221.5,16395.0,16377.5
2018-10-26 00:00:00,82.5,82.5,15.5,12237.0,2414.75,14667.25,14651.75
2018-10-26 01:00:00,82.07,82.07,13.0,11604.5,1675.25,13292.75,13279.75
2018-10-26 02:00:00,79.69,79.69,10.75,10632.75,1579.5,12223.0,12212.25
2018-10-26 03:00:00,82.6,82.6,10.5,10420.75,1517.5,11948.75,11938.25
2018-10-26 04:00:00,84.47,84.47,10.25,10193.75,1276.0,11480.0,11469.75
2018-10-26 05:00:00,94.59,94.59,10.0,10104.25,1115.75,11230.0,11220.0
2018-10-26 06:00:00,108.94,108.94,10.5,10236.5,1409.75,11656.75,11646.25
2018-10-26 07:00:00,123.75,123.75,24.25,9868.0,1876.75,11769.0,11744.75
2018-10-26 08:00:00,150.59,150.59,1321.0,9495.0,1723.0,12539.0,11218.0
2018-10-26 09:00:00,122.43,122.43,6098.5,8719.0,1239.75,16057.25,9958.75
2018-10-26 10:00:00,108.15,108.15,12979.5,6100.25,973.25,20053.0,7073.5
2018-10-26 11:00:00,93.9,93.9,19223.25,3715.25,759.25,23697.75,4474.5
2018-10-26 12:00:00,81.08,81.08,23331.75,2981.25,573.25,26886.25,3554.5
2018-10-26 13:00:00,78.18,78.18,24494.5,2562.75,383.75,27441.0,2946.5
2018-10-26 14:00:00,82.47,82.47,22414.5,2201.75,316.5,24932.75,2518.25
2018-10-26 15:00:00,99.33,99.33,17052.0,2123.75,247.5,19423.25,2371.25
2018-10-26 16:00:00,118.03,118.03,9142.0,2299.0,174.75,11615.75,2473.75
2018-10-26 17:00:00,158.73,158.73,1937.25,2864.0,166.25,4967.5,3030.25
2018-10-26 18:00:00,227.32,227.32,42.25,3890.0,173.75,4106.0,4063.75
2018-10-26 19:00:00,184.85,184.85,31.25,4590.5,121.25,4743.0,4711.75
2018-10-26 20:00:00,123.86,123.86,14.5,5130.0,123.25,5267.75,5253.25
2018-10-26 21:00:00,116.29,116.29,5.25,5206.0,109.0,5320.25,5315.0
2018-10-26 22:00:00,113.96,113.96,5.75,4963.0,82.75,5051.5,5045.75
2018-10-26 23:00:00,107.4,107.4,5.25,4451.0,92.75,4549.0,4543.75
2018-10-27 00:00:00,115.29,115.29,5.25,3737.5,102.5,3845.25,3840.0
2018-10-27 01:00:00,109.64,109.64,5.5,3119.0,97.5,3222.0,3216.5
2018-10-27 02:00:00,106.95,106.95,5.25,2536.0,91.0,2632.25,2627.0
2018-10-27 03:00:00,107.79,107.79,5.5,2129.0,83.5,2218.0,2212.5
2018-10-27 04:00:00,105.7,105.7,6.0,1910.25,155.75,2072.0,2066.0
2018-10-27 05:00:00,106.82,106.82,5.25,2061.75,313.25,2380.25,2375.0
2018-10-27 06:00:00,113.93,113.93,5.75,2509.25,500.75,3015.75,3010.0
2018-10-27 07:00:00,125.71,125.71,13.0,2945.0,637.5,3595.5,3582.5
2018-10-27 08:00:00,126.0,126.0,1008.5,3614.5,880.5,5503.5,4495.0
2018-10-27 09:00:00,117.57,117.57,5289.25,4008.5,1139.0,10436.75,5147.5
2018-10-27 10:00:00,101.39,101.39,10942.75,3726.5,1161.75,15831.0,4888.25
2018-10-27 11:00:00,81.48,81.48,16473.25,2936.75,1128.25,20538.25,4065.0
2018-10-27 12:00:00,68.35,68.35,20953.75,2188.0,1199.25,24341.0,3387.25
2018-10-27 13:00:00,63.3,63.3,22916.5,1954.75,1158.25,26029.5,3113.0
2018-10-27 14:00:00,64.55,64.55,21571.0,1991.5,1125.75,24688.25,3117.25
2018-10-27 15:00:00,81.44,81.44,16354.0,2332.0,1062.0,19748.0,3394.0
2018-10-27 16:00:00,100.6,100.6,8367.25,2873.25,1230.5,12471.0,4103.75
2018-10-27 17:00:00,125.73,125.73,1703.75,4359.0,1284.0,7346.75,5643.0
2018-10-27 18:00:00,150.9,150.9,41.5,6968.25,1599.25,8609.0,8567.5
2018-10-27 19:00:00,118.74,118.74,22.25,9977.75,2110.5,12110.5,12088.25
2018-10-27 20:00:00,96.48,96.48,19.0,12281.25,2587.75,14888.0,14869.0
2018-10-27 21:00:00,88.76,88.76,19.75,13640.0,3156.25,16816.0,16796.25
2018-10-27 22:00:00,87.5,87.5,18.25,13691.5,3701.5,17411.25,17393.0
2018-10-27 23:00:00,76.63,76.63,18.25,13393.25,4366.25,17777.75,17759.5
2018-10-28 00:00:00,92.22,92.22,23.0,13222.5,4543.0,17788.5,17765.5
2018-10-28 01:00:00,84.0,84.0,21.5,12995.5,4009.25,17026.25,17004.75
2018-10-28 02:00:00,81.33000000000001,81.33000000000001,18.0,12426.875,2516.75,14961.625,14943.625
2018-10-28 03:00:00,79.41,79.41,14.5,10685.5,2447.25,13147.25,13132.75
2018-10-28 04:00:00,78.79,78.79,13.75,10099.0,2375.25,12488.0,12474.25
2018-10-28 05:00:00,85.14,85.14,12.0,10035.75,2190.75,12238.5,12226.5
2018-10-28 06:00:00,89.21,89.21,15.25,10996.0,2099.0,13110.25,13095.0
2018-10-28 07:00:00,88.05,88.05,934.25,11169.0,2251.0,14354.25,13420.0
2018-10-28 08:00:00,84.34,84.34,3993.25,10241.25,3216.25,17450.75,13457.5
2018-10-28 09:00:00,66.48,66.48,7550.5,8227.75,3540.0,19318.25,11767.75
2018-10-28 10:00:00,54.72,54.72,11000.5,7019.25,3758.0,21777.75,10777.25
2018-10-28 11:00:00,42.5,42.5,13826.5,7605.25,3714.25,25146.0,11319.5
2018-10-28 12:00:00,39.99,39.99,15279.75,9057.75,3056.0,27393.5,12113.75
2018-10-28 13:00:00,40.0,40.0,13966.5,9246.0,3025.5,26238.0,12271.5
2018-10-28 14:00:00,64.33,64.33,10475.75,8805.75,2489.0,21770.5,11294.75
2018-10-28 15:00:00,111.53,111.53,5726.75,7188.25,2212.75,15127.75,9401.0
2018-10-28 16:00:00,123.67,123.67,1328.0,5521.0,1982.75,8831.75,7503.75
2018-10-28 17:00:00,148.3,148.3,53.0,4921.75,1798.0,6772.75,6719.75
2018-10-28 18:00:00,145.71,145.71,31.5,4582.0,1796.75,6410.25,6378.75
2018-10-28 19:00:00,130.47,130.47,14.75,4071.75,1497.5,5584.0,5569.25
2018-10-28 20:00:00,118.15,118.15,6.75,3466.25,1469.25,4942.25,4935.5
2018-10-28 21:00:00,112.01,112.01,5.75,3218.0,1974.75,5198.5,5192.75
2018-10-28 22:00:00,113.68,113.68,6.75,3307.25,2707.75,6021.75,6015.0
2018-10-28 23:00:00,102.99,102.99,11.0,3749.75,3007.25,6768.0,6757.0
2018-10-29 00:00:00,95.6,95.6,11.5,4280.0,3631.25,7922.75,7911.25
2018-10-29 01:00:00,94.37,94.37,15.0,5247.25,3979.0,9241.25,9226.25
2018-10-29 02:00:00,88.74,88.74,14.25,6309.75,4473.5,10797.5,10783.25
2018-10-29 03:00:00,84.09,84.09,13.0,7473.5,4344.75,11831.25,11818.25
2018-10-29 04:00:00,86.26,86.26,15.25,8481.5,4497.5,12994.25,12979.0
2018-10-29 05:00:00,99.93,99.93,12.5,9408.5,5393.75,14814.75,14802.25
2018-10-29 06:00:00,109.92,109.92,17.25,10390.25,5555.75,15963.25,15946.0
2018-10-29 07:00:00,130.01,130.01,782.75,11249.5,5927.25,17959.5,17176.75
2018-10-29 08:00:00,127.38,127.38,4399.25,11523.25,6183.75,22106.25,17707.0
2018-10-29 09:00:00,116.18,116.18,8886.25,11210.0,6160.75,26257.0,17370.75
2018-10-29 10:00:00,97.61,97.61,12605.75,11386.0,5893.0,29884.75,17279.0
2018-10-29 11:00:00,98.31,98.31,14956.75,12600.0,5790.5,33347.25,18390.5
2018-10-29 12:00:00,94.93,94.93,15339.25,13950.5,5932.0,35221.75,19882.5
2018-10-29 13:00:00,101.33,101.33,13856.5,14305.25,5905.25,34067.0,20210.5
2018-10-29 14:00:00,113.93,113.93,10718.0,13748.5,5672.25,30138.75,19420.75
2018-10-29 15:00:00,121.36,121.36,5792.75,13292.0,5242.75,24327.5,18534.75
2018-10-29 16:00:00,124.2,124.2,1215.75,13179.75,5097.5,19493.0,18277.25
2018-10-29 17:00:00,141.11,141.11,44.25,13402.5,4539.5,17986.25,17942.0
2018-10-29 18:00:00,148.8,148.8,42.0,13704.0,3898.0,17644.0,17602.0
2018-10-29 19:00:00,146.12,146.12,27.25,14141.25,3248.75,17417.25,17390.0
2018-10-29 20:00:00,124.19,124.19,23.5,14164.5,2686.0,16874.0,16850.5
2018-10-29 21:00:00,115.59,115.59,19.0,13583.75,2190.75,15793.5,15774.5
2018-10-29 22:00:00,109.96,109.96,15.25,12180.25,1902.25,14097.75,14082.5
2018-10-29 23:00:00,102.41,102.41,15.5,10826.25,1525.0,12366.75,12351.25
2018-10-30 00:00:00,101.34,101.34,14.0,9896.5,1341.25,11251.75,11237.75
2018-10-30 01:00:00,100.04,100.04,12.0,8613.25,1131.5,9756.75,9744.75
2018-10-30 02:00:00,98.83,98.83,10.5,7940.0,939.0,8889.5,8879.0
2018-10-30 03:00:00,98.17,98.17,9.0,7231.75,824.25,8065.0,8056.0
2018-10-30 04:00:00,100.02,100.02,9.75,6772.75,699.0,7481.5,7471.75
2018-10-30 05:00:00,113.1,113.1,10.0,6456.75,652.5,7119.25,7109.25
2018-10-30 06:00:00,127.38,127.38,17.5,6622.5,707.25,7347.25,7329.75
2018-10-30 07:00:00,157.73,157.73,760.0,6808.0,856.75,8424.75,7664.75
2018-10-30 08:00:00,151.32,151.32,4103.5,6413.25,911.75,11428.5,7325.0
2018-10-30 09:00:00,129.69,129.69,8187.75,5747.75,1246.75,15182.25,6994.5
2018-10-30 10:00:00,120.7,120.7,11737.75,5173.75,1526.75,18438.25,6700.5
2018-10-30 11:00:00,112.97,112.97,14205.25,4939.0,1671.0,20815.25,6610.0
2018-10-30 12:00:00,105.45,105.45,15083.25,4937.5,1606.5,21627.25,6544.0
2018-10-30 13:00:00,117.73,117.73,14020.5,4794.25,1641.25,20456.0,6435.5
2018-10-30 14:00:00,135.94,135.94,10767.75,4624.25,1490.75,16882.75,6115.0
2018-10-30 15:00:00,172.26,172.26,5727.75,4513.5,1495.0,11736.25,6008.5
2018-10-30 16:00:00,212.72,212.72,1150.75,4602.75,1435.75,7189.25,6038.5
2018-10-30 17:00:00,285.8,285.8,52.5,4715.75,1333.0,6101.25,6048.75
2018-10-30 18:00:00,257.44,257.44,37.75,4975.75,1478.75,6492.25,6454.5
2018-10-30 19:00:00,203.82,203.82,22.25,5200.25,1439.5,6662.0,6639.75
2018-10-30 20:00:00,140.6,140.6,17.0,5434.5,1470.25,6921.75,6904.75
2018-10-30 21:00:00,124.05,124.05,13.25,5093.75,1496.25,6603.25,6590.0
2018-10-30 22:00:00,118.08,118.08,11.25,5027.75,1714.0,6753.0,6741.75
2018-10-30 23:00:00,103.09,103.09,13.5,5098.75,1936.5,7048.75,7035.25
2018-10-31 00:00:00,100.71,100.71,14.0,5139.75,2159.0,7312.75,7298.75
2018-10-31 01:00:00,100.52,100.52,11.5,4943.5,1876.5,6831.5,6820.0
2018-10-31 02:00:00,98.16,98.16,10.25,4512.5,1898.75,6421.5,6411.25
2018-10-31 03:00:00,98.05,98.05,10.75,4541.75,2356.75,6909.25,6898.5
2018-10-31 04:00:00,100.56,100.56,9.0,4560.5,2810.75,7380.25,7371.25
2018-10-31 05:00:00,106.32,106.32,9.0,4531.0,2554.0,7094.0,7085.0
2018-10-31 06:00:00,123.54,123.54,11.0,4461.5,2717.0,7189.5,7178.5
2018-10-31 07:00:00,139.68,139.68,481.75,4544.25,2327.75,7353.75,6872.0
2018-10-31 08:00:00,138.91,138.91,2926.25,4143.25,2319.5,9389.0,6462.75
2018-10-31 09:00:00,124.34,124.34,6401.5,4019.0,2284.5,12705.0,6303.5
2018-10-31 10:00:00,115.0,115.0,9246.75,4320.75,2181.25,15748.75,6502.0
2018-10-31 11:00:00,109.68,109.68,11315.75,4991.0,2257.0,18563.75,7248.0
2018-10-31 12:00:00,102.53,102.53,11379.75,5780.75,1863.25,19023.75,7644.0
2018-10-31 13:00:00,106.95,106.95,9795.25,6001.5,1762.75,17559.5,7764.25
2018-10-31 14:00:00,111.31,111.31,7126.0,5410.25,1832.25,14368.5,7242.5
2018-10-31 15:00:00,126.16,126.16,3737.0,5144.75,2061.0,10942.75,7205.75
2018-10-31 16:00:00,160.0,160.0,743.5,5048.25,2047.5,7839.25,7095.75
2018-10-31 17:00:00,193.88,193.88,50.5,4931.25,1789.75,6771.5,6721.0
2018-10-31 18:00:00,192.89,192.89,32.25,4853.5,1624.25,6510.0,6477.75
2018-10-31 19:00:00,159.44,159.44,21.25,4794.25,1558.25,6373.75,6352.5
2018-10-31 20:00:00,133.56,133.56,11.75,4698.0,1523.0,6232.75,6221.0
2018-10-31 21:00:00,122.67,122.67,10.0,4517.75,1469.0,5996.75,5986.75
2018-10-31 22:00:00,115.34,115.34,9.0,4463.75,1608.25,6081.0,6072.0
2018-10-31 23:00:00,112.37,112.37,10.75,4600.0,1892.75,6503.5,6492.75
2018-11-01 00:00:00,105.16,105.16,13.75,5022.5,2568.5,7604.75,7591.0
2018-11-01 01:00:00,98.51,98.51,15.75,5442.5,2791.75,8250.0,8234.25
2018-11-01 02:00:00,96.58,96.58,15.25,5535.25,3000.0,8550.5,8535.25
2018-11-01 03:00:00,94.81,94.81,16.0,5733.25,3942.0,9691.25,9675.25
2018-11-01 04:00:00,98.03,98.03,18.0,6016.75,3899.0,9933.75,9915.75
2018-11-01 05:00:00,102.34,102.34,15.75,6310.0,3592.75,9918.5,9902.75
2018-11-01 06:00:00,121.15,121.15,26.25,6380.25,3317.25,9723.75,9697.5
2018-11-01 07:00:00,135.53,135.53,354.5,6176.75,3449.5,9980.75,9626.25
2018-11-01 08:00:00,133.47,133.47,2197.0,6732.25,3956.5,12885.75,10688.75
2018-11-01 09:00:00,123.28,123.28,4612.5,7122.75,4443.5,16178.75,11566.25
2018-11-01 10:00:00,105.14,105.14,6889.0,8172.5,4524.25,19585.75,12696.75
2018-11-01 11:00:00,98.05,98.05,8512.25,10084.75,4607.25,23204.25,14692.0
2018-11-01 12:00:00,88.91,88.91,8331.0,11775.75,4216.25,24323.0,15992.0
2018-11-01 13:00:00,92.55,92.55,6878.75,13322.75,3615.5,23817.0,16938.25
2018-11-01 14:00:00,99.38,99.38,4771.75,13837.5,3539.5,22148.75,17377.0
2018-11-01 15:00:00,111.5,111.5,2382.5,13971.75,3477.75,19832.0,17449.5
2018-11-01 16:00:00,123.17,123.17,460.25,13727.25,3817.25,18004.75,17544.5
2018-11-01 17:00:00,129.0,129.0,61.5,14176.75,3983.5,18221.75,18160.25
2018-11-01 18:00:00,128.41,128.41,54.5,14549.75,3903.5,18507.75,18453.25
2018-11-01 19:00:00,117.84,117.84,42.75,15311.0,3544.75,18898.5,18855.75
2018-11-01 20:00:00,105.8,105.8,35.75,16542.75,3221.0,19799.5,19763.75
2018-11-01 21:00:00,85.34,85.34,38.5,17443.75,3234.75,20717.0,20678.5
2018-11-01 22:00:00,80.44,80.44,25.5,17114.0,3068.5,20208.0,20182.5
2018-11-01 23:00:00,64.56,64.56,22.75,17790.25,2969.75,20782.75,20760.0
2018-11-02 00:00:00,63.34,63.34,26.0,18325.5,3811.5,22163.0,22137.0
2018-11-02 01:00:00,62.95,62.95,24.25,18324.0,3468.0,21816.25,21792.0
2018-11-02 02:00:00,57.1,57.1,23.75,18507.75,3530.25,22061.75,22038.0
2018-11-02 03:00:00,54.54,54.54,23.25,18396.5,2678.75,21098.5,21075.25
2018-11-02 04:00:00,56.99,56.99,23.25,18176.0,2972.5,21171.75,21148.5
2018-11-02 05:00:00,63.21,63.21,23.0,18166.75,3392.75,21582.5,21559.5
2018-11-02 06:00:00,69.68,69.68,33.75,18879.5,4013.0,22926.25,22892.5
2018-11-02 07:00:00,70.35,70.35,416.5,18757.0,4013.0,23186.5,22770.0
2018-11-02 08:00:00,64.18,64.18,2491.75,18296.75,4350.5,25139.0,22647.25
2018-11-02 09:00:00,61.2,61.2,5504.75,18237.5,4183.5,27925.75,22421.0
2018-11-02 10:00:00,55.01,55.01,8431.0,17941.75,4528.0,30900.75,22469.75
2018-11-02 11:00:00,32.04,32.04,10550.0,17393.5,4601.25,32544.75,21994.75
2018-11-02 12:00:00,29.49,29.49,11542.25,16836.5,4610.25,32989.0,21446.75
2018-11-02 13:00:00,34.9,34.9,10934.5,16534.0,4482.75,31951.25,21016.75
2018-11-02 14:00:00,63.83,63.83,8417.75,15947.75,4794.0,29159.5,20741.75
2018-11-02 15:00:00,89.33,89.33,4247.25,15423.75,4893.25,24564.25,20317.0
2018-11-02 16:00:00,115.98,115.98,713.0,15046.5,4918.5,20678.0,19965.0
2018-11-02 17:00:00,119.87,119.87,52.25,14914.5,4157.25,19124.0,19071.75
2018-11-02 18:00:00,117.97,117.97,38.75,14508.0,4196.0,18742.75,18704.0
2018-11-02 19:00:00,117.59,117.59,29.0,14138.5,4380.25,18547.75,18518.75
2018-11-02 20:00:00,113.2,113.2,21.0,14548.75,5020.0,19589.75,19568.75
2018-11-02 21:00:00,104.64,104.64,16.0,14242.75,5473.25,19732.0,19716.0
2018-11-02 22:00:00,98.41,98.41,14.75,13943.0,5587.25,19545.0,19530.25
2018-11-02 23:00:00,85.64,85.64,12.25,13455.0,4607.0,18074.25,18062.0
2018-11-03 00:00:00,95.75,95.75,12.75,12080.75,4050.0,16143.5,16130.75
2018-11-03 01:00:00,91.31,91.31,13.25,10595.5,3458.75,14067.5,14054.25
2018-11-03 02:00:00,88.76,88.76,13.5,9452.5,3216.75,12682.75,12669.25
2018-11-03 03:00:00,86.0,86.0,14.0,9100.75,3308.75,12423.5,12409.5
2018-11-03 04:00:00,86.85,86.85,10.5,8725.25,3347.25,12083.0,12072.5
2018-11-03 05:00:00,92.13,92.13,9.75,8178.5,3046.0,11234.25,11224.5
2018-11-03 06:00:00,96.97,96.97,10.75,7334.0,2435.25,9780.0,9769.25
2018-11-03 07:00:00,100.11,100.11,408.75,6437.75,1611.25,8457.75,8049.0
2018-11-03 08:00:00,101.16,101.16,3146.5,4869.25,864.25,8880.0,5733.5
2018-11-03 09:00:00,109.64,109.64,7590.5,2829.25,460.0,10879.75,3289.25
2018-11-03 10:00:00,91.19,91.19,11605.5,1819.0,181.75,13606.25,2000.75
2018-11-03 11:00:00,94.44,94.44,13525.5,1401.0,83.75,15010.25,1484.75
2018-11-03 12:00:00,88.68,88.68,12855.25,1343.25,89.5,14288.0,1432.75
2018-11-03 13:00:00,91.51,91.51,10741.5,1456.5,133.0,12331.0,1589.5
2018-11-03 14:00:00,103.42,103.42,7514.25,1543.25,186.0,9243.5,1729.25
2018-11-03 15:00:00,122.3,122.3,3532.75,1601.0,142.75,5276.5,1743.75
2018-11-03 16:00:00,137.61,137.61,481.75,1984.0,123.25,2589.0,2107.25
2018-11-03 17:00:00,158.56,158.56,37.5,2560.75,105.5,2703.75,2666.25
2018-11-03 18:00:00,149.92,149.92,21.0,3011.25,93.5,3125.75,3104.75
2018-11-03 19:00:00,134.96,134.96,11.75,3244.0,136.5,3392.25,3380.5
2018-11-03 20:00:00,122.79,122.79,8.5,3440.75,204.5,3653.75,3645.25
2018-11-03 21:00:00,111.26,111.26,6.75,3559.75,342.75,3909.25,3902.5
2018-11-03 22:00:00,106.28,106.28,6.75,3706.25,625.0,4338.0,4331.25
2018-11-03 23:00:00,100.61,100.61,6.0,3662.75,938.5,4607.25,4601.25
2018-11-04 00:00:00,101.19,101.19,8.5,3710.25,1128.0,4846.75,4838.25
2018-11-04 01:00:00,96.63,96.63,6.5,3689.5,1196.25,4892.25,4885.75
2018-11-04 02:00:00,89.05,89.05,6.0,3859.25,1231.25,5096.5,5090.5
2018-11-04 03:00:00,85.09,85.09,6.0,3901.25,1350.75,5258.0,5252.0
2018-11-04 04:00:00,87.43,87.43,6.0,3910.25,1453.0,5369.25,5363.25
2018-11-04 05:00:00,88.5,88.5,6.25,4119.75,1385.25,5511.25,5505.0
2018-11-04 06:00:00,95.56,95.56,10.25,4285.0,1650.0,5945.25,5935.0
2018-11-04 07:00:00,98.11,98.11,700.0,4609.5,1894.25,7203.75,6503.75
2018-11-04 08:00:00,88.47,88.47,5497.75,4185.25,2118.5,11801.5,6303.75
2018-11-04 09:00:00,83.97,83.97,12734.75,3608.75,2251.5,18595.0,5860.25
2018-11-04 10:00:00,70.71,70.71,18958.25,2748.75,2384.75,24091.75,5133.5
2018-11-04 11:00:00,60.78,60.78,22863.5,2535.25,2402.5,27801.25,4937.75
2018-11-04 12:00:00,52.63,52.63,23778.75,2964.25,2289.5,29032.5,5253.75
2018-11-04 13:00:00,61.08,61.08,21519.0,3573.25,2298.5,27390.75,5871.75
2018-11-04 14:00:00,84.37,84.37,15412.0,3664.75,2318.75,21395.5,5983.5
2018-11-04 15:00:00,100.95,100.95,7255.75,3895.75,2333.75,13485.25,6229.5
2018-11-04 16:00:00,115.16,115.16,1076.75,4784.75,2246.0,8107.5,7030.75
2018-11-04 17:00:00,127.91,127.91,41.75,5739.75,2171.25,7952.75,7911.0
2018-11-04 18:00:00,126.09,126.09,20.75,6451.0,2156.75,8628.5,8607.75
2018-11-04 19:00:00,120.72,120.72,21.75,7032.5,2119.5,9173.75,9152.0
2018-11-04 20:00:00,110.8,110.8,25.0,7725.5,2109.25,9859.75,9834.75
2018-11-04 21:00:00,102.0,102.0,17.5,7336.0,1762.0,9115.5,9098.0
2018-11-04 22:00:00,100.69,100.69,13.25,6220.0,1398.0,7631.25,7618.0
2018-11-04 23:00:00,94.53,94.53,11.0,5410.25,1164.0,6585.25,6574.25
2018-11-05 00:00:00,92.04,92.04,12.0,4878.75,819.0,5709.75,5697.75
2018-11-05 01:00:00,89.96,89.96,11.5,4316.0,631.25,4958.75,4947.25
2018-11-05 02:00:00,90.07,90.07,9.0,3895.25,443.25,4347.5,4338.5
2018-11-05 03:00:00,89.86,89.86,9.25,3641.75,276.5,3927.5,3918.25
2018-11-05 04:00:00,90.8,90.8,8.0,3475.75,162.5,3646.25,3638.25
2018-11-05 05:00:00,98.52,98.52,8.25,3360.0,86.5,3454.75,3446.5
2018-11-05 06:00:00,124.89,124.89,14.0,3420.5,50.25,3484.75,3470.75
2018-11-05 07:00:00,144.91,144.91,320.0,3400.5,84.25,3804.75,3484.75
2018-11-05 08:00:00,139.18,139.18,2823.0,3195.25,79.75,6098.0,3275.0
2018-11-05 09:00:00,120.63,120.63,6978.0,2605.5,122.75,9706.25,2728.25
2018-11-05 10:00:00,100.0,100.0,11203.75,2026.75,113.25,13343.75,2140.0
2018-11-05 11:00:00,97.12,97.12,14698.25,1745.0,157.5,16600.75,1902.5
2018-11-05 12:00:00,95.16,95.16,16318.75,1547.0,137.5,18003.25,1684.5
2018-11-05 13:00:00,98.47,98.47,15552.25,1593.75,95.5,17241.5,1689.25
2018-11-05 14:00:00,103.17,103.17,11728.75,1732.0,84.75,13545.5,1816.75
2018-11-05 15:00:00,130.4,130.4,5576.75,2097.75,81.5,7756.0,2179.25
2018-11-05 16:00:00,181.47,181.47,799.25,3151.0,118.25,4068.5,3269.25
2018-11-05 17:00:00,290.21,290.21,31.5,4831.5,180.0,5043.0,5011.5
2018-11-05 18:00:00,241.04,241.04,26.25,6294.25,314.5,6635.0,6608.75
2018-11-05 19:00:00,162.09,162.09,16.75,7262.5,665.0,7944.25,7927.5
2018-11-05 20:00:00,123.0,123.0,14.25,7573.0,1154.5,8741.75,8727.5
2018-11-05 21:00:00,112.27,112.27,8.5,7694.25,1481.0,9183.75,9175.25
2018-11-05 22:00:00,107.98,107.98,9.75,7709.5,1688.0,9407.25,9397.5
2018-11-05 23:00:00,97.6,97.6,9.0,8020.5,1759.25,9788.75,9779.75
2018-11-06 00:00:00,101.77,101.77,11.0,7972.5,1653.0,9636.5,9625.5
2018-11-06 01:00:00,94.0,94.0,11.25,7787.0,1561.75,9360.0,9348.75
2018-11-06 02:00:00,91.2,91.2,11.0,7608.5,1429.0,9048.5,9037.5
2018-11-06 03:00:00,93.0,93.0,10.5,7555.0,1092.25,8657.75,8647.25
2018-11-06 04:00:00,95.39,95.39,9.0,7168.25,812.75,7990.0,7981.0
2018-11-06 05:00:00,104.88,104.88,11.0,6662.0,653.25,7326.25,7315.25
2018-11-06 06:00:00,127.95,127.95,13.0,6153.5,585.5,6752.0,6739.0
2018-11-06 07:00:00,149.32,149.32,410.25,5808.25,673.0,6891.5,6481.25
2018-11-06 08:00:00,139.15,139.15,3053.0,5126.5,870.0,9049.5,5996.5
2018-11-06 09:00:00,118.23,118.23,7100.5,4058.25,988.5,12147.25,5046.75
2018-11-06 10:00:00,105.87,105.87,10747.75,3265.25,912.75,14925.75,4178.0
2018-11-06 11:00:00,95.28,95.28,13414.75,2537.5,786.25,16738.5,3323.75
2018-11-06 12:00:00,94.92,94.92,14226.5,1853.25,524.5,16604.25,2377.75
2018-11-06 13:00:00,99.25,99.25,12656.25,1474.75,310.5,14441.5,1785.25
2018-11-06 14:00:00,110.35,110.35,8734.75,1474.75,241.75,10451.25,1716.5
2018-11-06 15:00:00,155.99,155.99,4108.0,1510.75,223.5,5842.25,1734.25
2018-11-06 16:00:00,331.83,331.83,642.5,1836.0,317.75,2796.25,2153.75
2018-11-06 17:00:00,505.31,505.31,33.75,2090.0,396.75,2520.5,2486.75
2018-11-06 18:00:00,468.74,468.74,28.25,2056.5,358.5,2443.25,2415.0
2018-11-06 19:00:00,341.7,341.7,22.5,1946.0,284.75,2253.25,2230.75
2018-11-06 20:00:00,172.14,172.14,9.5,1771.0,241.75,2022.25,2012.75
2018-11-06 21:00:00,130.77,130.77,7.0,1569.5,190.25,1766.75,1759.75
2018-11-06 22:00:00,117.77,117.77,6.5,1366.75,165.0,1538.25,1531.75
2018-11-06 23:00:00,110.03,110.03,7.0,1170.0,101.75,1278.75,1271.75
2018-11-07 00:00:00,106.39,106.39,6.75,1066.0,56.25,1129.0,1122.25
2018-11-07 01:00:00,99.05,99.05,6.25,978.5,13.25,998.0,991.75
2018-11-07 02:00:00,95.47,95.47,7.0,905.25,1.0,913.25,906.25
2018-11-07 03:00:00,97.04,97.04,6.25,752.5,0.0,758.75,752.5
2018-11-07 04:00:00,100.51,100.51,6.5,556.25,0.0,562.75,556.25
2018-11-07 05:00:00,110.25,110.25,7.0,442.5,0.0,449.5,442.5
2018-11-07 06:00:00,163.4,163.4,10.0,392.25,0.0,402.25,392.25
2018-11-07 07:00:00,299.99,299.99,223.0,324.5,1.5,549.0,326.0
